web-scraper-order,web-scraper-start-url,pagination,name,provider,image-src,link,link-href,rating,review-count
"1668874357-44532","https://www.futurelearn.com/subjects/it-and-computer-science-courses","","Object-oriented Programming in Python: Create Your Own Adventure Game","Raspberry Pi Foundation & National Centre for Computing Education","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","Raspberry Pi Foundation & National Centre for Computing EducationObject-oriented Programming in Python: Create Your Own Adventure Game4.8 (140 reviews)4 weeks2 hrs per weekIncluded in Unlimited","https://www.futurelearn.com/courses/object-oriented-principles","4.8","140"
"1668874357-44533","https://www.futurelearn.com/subjects/it-and-computer-science-courses","","Programming 103: Saving and Structuring Data","Raspberry Pi Foundation & National Centre for Computing Education","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","Raspberry Pi Foundation & National Centre for Computing EducationProgramming 103: Saving and Structuring Data4.8 (67 reviews)3 weeks2 hrs per weekIncluded in Unlimited","https://www.futurelearn.com/courses/programming-103-data","4.8","67"
"1668874357-44534","https://www.futurelearn.com/subjects/it-and-computer-science-courses","","Robotics With Raspberry Pi: Build and Program Your First Robot Buggy","Raspberry Pi Foundation & National Centre for Computing Education","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","Raspberry Pi Foundation & National Centre for Computing EducationRobotics With Raspberry Pi: Build and Program Your First Robot Buggy4.7 (20 reviews)3 weeks2 hrs per weekIncluded in Unlimited","https://www.futurelearn.com/courses/robotics-with-raspberry-pi","4.7","20"
"1668874357-44535","https://www.futurelearn.com/subjects/it-and-computer-science-courses","","Teaching Computing Systems and Networks to 5- to 11-year-olds","Raspberry Pi Foundation & National Centre for Computing Education","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","Raspberry Pi Foundation & National Centre for Computing EducationTeaching Computing Systems and Networks to 5- to 11-year-olds4.8 (12 reviews)3 weeks2 hrs per weekIncluded in Unlimited","https://www.futurelearn.com/courses/teaching-computing-systems-and-networks-to-5-11-year-olds","4.8","12"
"1668874357-44536","https://www.futurelearn.com/subjects/it-and-computer-science-courses","","Teaching Programming to 5- to 11-year-olds","Raspberry Pi Foundation & National Centre for Computing Education","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","Raspberry Pi Foundation & National Centre for Computing EducationTeaching Programming to 5- to 11-year-olds4.8 (55 reviews)4 weeks2 hrs per weekIncluded in Unlimited","https://www.futurelearn.com/courses/teaching-programming-to-5-11-year-olds","4.8","55"
"1668874357-44537","https://www.futurelearn.com/subjects/it-and-computer-science-courses","","Designing Human-Centred AI Products and Services","Hanyang University","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","Hanyang UniversityNewDesigning Human-Centred AI Products and Services6 weeks2 hrs per weekIncluded in Unlimited","https://www.futurelearn.com/courses/designing-human-centred-ai-products-and-services","null","null"
"1668874357-44538","https://www.futurelearn.com/subjects/it-and-computer-science-courses","","Functional Programming in Haskell: Supercharge Your Coding","The University of Glasgow","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","The University of GlasgowFunctional Programming in Haskell: Supercharge Your Coding4.7 (41 reviews)6 weeks4 hrs per weekIncluded in Unlimited","https://www.futurelearn.com/courses/functional-programming-haskell","4.7","41"
"1668874357-44539","https://www.futurelearn.com/subjects/it-and-computer-science-courses","","Designing Infrastructure Solutions with Microsoft Azure Architecture","FutureLearn","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","FutureLearnDesigning Infrastructure Solutions with Microsoft Azure Architecture5 weeks4 hrs per weekIncluded in Unlimited","https://www.futurelearn.com/courses/introduction-azure-architect-technologies","null","null"
"1668874357-44540","https://www.futurelearn.com/subjects/it-and-computer-science-courses","","Get Started Teaching Computing in Primary Schools: Preparing to teach 5 - 11 year olds","Raspberry Pi Foundation & National Centre for Computing Education","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","Raspberry Pi Foundation & National Centre for Computing EducationGet Started Teaching Computing in Primary Schools: Preparing to teach 5 - 11 year olds4.6 (30 reviews)4 weeks2 hrs per weekIncluded in Unlimited","https://www.futurelearn.com/courses/start-teaching-computing-in-primary-schools","4.6","30"
"1668874357-44541","https://www.futurelearn.com/subjects/it-and-computer-science-courses","","Introduction to Data Engineering with Microsoft Azure 1","FutureLearn","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","FutureLearnIntroduction to Data Engineering with Microsoft Azure 16 weeks4 hrs per weekIncluded in Unlimited","https://www.futurelearn.com/courses/azure-for-data-engineer","null","null"
"1668874357-44542","https://www.futurelearn.com/subjects/it-and-computer-science-courses","","Introduction to Data Engineering with Microsoft Azure 2","FutureLearn","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","FutureLearnIntroduction to Data Engineering with Microsoft Azure 26 weeks4 hrs per weekIncluded in Unlimited","https://www.futurelearn.com/courses/azure-data-for-engineer-part-2","null","null"
"1668874357-44543","https://www.futurelearn.com/subjects/it-and-computer-science-courses","","Introduction to Encryption and Cryptography","Raspberry Pi Foundation & National Centre for Computing Education","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","Raspberry Pi Foundation & National Centre for Computing EducationIntroduction to Encryption and Cryptography4.7 (74 reviews)2 weeks2 hrs per weekIncluded in Unlimited","https://www.futurelearn.com/courses/encryption-and-cryptography","4.7","74"
"1668874357-44544","https://www.futurelearn.com/subjects/it-and-computer-science-courses","","Introduction to Microsoft Azure AI Fundamentals","FutureLearn","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","FutureLearnIntroduction to Microsoft Azure AI Fundamentals5 weeks4 hrs per weekIncluded in Unlimited","https://www.futurelearn.com/courses/ms-azure-ai-fundamentals","null","null"
"1668874357-44545","https://www.futurelearn.com/subjects/it-and-computer-science-courses","","Introduction to Microsoft Azure Fundamentals","FutureLearn","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","FutureLearnIntroduction to Microsoft Azure Fundamentals5 weeks4 hrs per weekIncluded in Unlimited","https://www.futurelearn.com/courses/ms-azure-fundamentals","null","null"
"1668874357-44546","https://www.futurelearn.com/subjects/it-and-computer-science-courses","","MedTech: AI and Medical Robots","University of Leeds","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","University of LeedsMedTech: AI and Medical Robots4.7 (18 reviews)2 weeks5 hrs per weekIncluded in Unlimited","https://www.futurelearn.com/courses/medtech-ai-and-medical-robots","4.7","18"
"1668874357-44547","https://www.futurelearn.com/subjects/it-and-computer-science-courses","","MedTech: Digital Health and Wearable Technology","University of Leeds","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","University of LeedsMedTech: Digital Health and Wearable Technology4.4 (17 reviews)2 weeks5 hrs per weekIncluded in Unlimited","https://www.futurelearn.com/courses/medtech-digital-health","4.4","17"
"1668874357-44548","https://www.futurelearn.com/subjects/it-and-computer-science-courses","","Networking with Python: Socket Programming for Communication","Raspberry Pi Foundation & National Centre for Computing Education","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","Raspberry Pi Foundation & National Centre for Computing EducationNetworking with Python: Socket Programming for Communication4.7 (27 reviews)3 weeks2 hrs per weekIncluded in Unlimited","https://www.futurelearn.com/courses/networking-with-python-socket-programming-for-communication","4.7","27"
"1668874357-44549","https://www.futurelearn.com/subjects/it-and-computer-science-courses","","Programming 102: Think Like a Computer Scientist","Raspberry Pi Foundation & National Centre for Computing Education","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","Raspberry Pi Foundation & National Centre for Computing EducationProgramming 102: Think Like a Computer Scientist4.7 (92 reviews)4 weeks2 hrs per weekIncluded in Unlimited","https://www.futurelearn.com/courses/programming-102-think-like-a-computer-scientist","4.7","92"
"1668874357-44550","https://www.futurelearn.com/subjects/it-and-computer-science-courses","","Programming Pedagogy in Secondary Schools: Inspiring Computing Teaching","Raspberry Pi Foundation & National Centre for Computing Education","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","Raspberry Pi Foundation & National Centre for Computing EducationProgramming Pedagogy in Secondary Schools: Inspiring Computing Teaching4.8 (29 reviews)3 weeks2 hrs per weekIncluded in Unlimited","https://www.futurelearn.com/courses/secondary-programming-pedagogy","4.8","29"
"1668874357-44551","https://www.futurelearn.com/subjects/it-and-computer-science-courses","","Scratch to Python: Moving from Block- to Text-based Programming","Raspberry Pi Foundation & National Centre for Computing Education","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","Raspberry Pi Foundation & National Centre for Computing EducationScratch to Python: Moving from Block- to Text-based Programming4.7 (24 reviews)3 weeks2 hrs per weekIncluded in Unlimited","https://www.futurelearn.com/courses/block-to-text-based-programming","4.7","24"
"1668874357-44552","https://www.futurelearn.com/subjects/it-and-computer-science-courses","","Teach Computing in Schools: Creating a Curriculum for Ages 11 to 16","Raspberry Pi Foundation & National Centre for Computing Education","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","Raspberry Pi Foundation & National Centre for Computing EducationTeach Computing in Schools: Creating a Curriculum for Ages 11 to 164.8 (12 reviews)3 weeks2 hrs per weekIncluded in Unlimited","https://www.futurelearn.com/courses/teach-computing-in-schools-creating-a-curriculum-for-ages-11-to-16","4.8","12"
"1668874357-44553","https://www.futurelearn.com/subjects/it-and-computer-science-courses","","Teaching Physical Computing to 5- to 11-year-olds","Raspberry Pi Foundation & National Centre for Computing Education","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","Raspberry Pi Foundation & National Centre for Computing EducationTeaching Physical Computing to 5- to 11-year-olds4.8 (6 reviews)3 weeks2 hrs per weekIncluded in Unlimited","https://www.futurelearn.com/courses/teaching-physical-computing-to-5-to-11-year-olds","4.8","6"
"1668874357-44554","https://www.futurelearn.com/subjects/it-and-computer-science-courses","","Teaching Physical Computing with Raspberry Pi and Python","Raspberry Pi Foundation & National Centre for Computing Education","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","Raspberry Pi Foundation & National Centre for Computing EducationTeaching Physical Computing with Raspberry Pi and Python4.7 (36 reviews)3 weeks2 hrs per weekIncluded in Unlimited","https://www.futurelearn.com/courses/physical-computing-raspberry-pi-python","4.7","36"
"1668874357-44555","https://www.futurelearn.com/subjects/it-and-computer-science-courses","","A Beginner's Guide to Kubernetes for Container Orchestration","Packt & FutureLearn","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","Packt & FutureLearnA Beginner's Guide to Kubernetes for Container Orchestration3 weeks2 hrs per weekPremium course","https://www.futurelearn.com/courses/a-beginners-guide-to-kubernetes-for-container-orchestration","null","null"
"1668874357-44556","https://www.futurelearn.com/subjects/it-and-computer-science-courses","","A Beginner’s Guide to VCS and Git","Packt & FutureLearn","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","Packt & FutureLearnA Beginner’s Guide to VCS and Git1 week2 hrs per weekPremium course","https://www.futurelearn.com/courses/a-beginners-guide-to-vcs-and-git","null","null"
"1668874357-44557","https://www.futurelearn.com/subjects/it-and-computer-science-courses","","Advanced Agile with Scrum and Kanban","University of California, Irvine","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","University of California, IrvineAdvanced Agile with Scrum and Kanban7 weeks3 hrs per weekIncluded in Unlimited","https://www.futurelearn.com/courses/advanced-agile-with-scrum-and-kanban-sc","null","null"
"1668874357-44558","https://www.futurelearn.com/subjects/it-and-computer-science-courses","","How to Buy Cloud - Strategies for Cloud Procurement","AWS Training and Certification","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","AWS Training and CertificationHow to Buy Cloud - Strategies for Cloud Procurement3 weeks2 hrs per weekIncluded in Unlimited","https://www.futurelearn.com/courses/how-to-develop-a-cloud-procurement-strategy","null","null"
